 format: day,hour,value location:100_76 Start : 20230101 
30,700,25
30,800,21.799999
30,900,21.1
30,1000,20.700001
30,1100,20.5
30,1200,20.6
30,1300,21
30,1400,21.299999
30,1500,21.299999
30,1600,21.299999
30,1700,21.299999
30,1800,21.299999
30,1900,21.1
30,2000,21.5
30,2100,22.4
30,2200,22.4
30,2300,22.799999
1,0,23.799999
1,100,26.700001
1,200,26.299999
1,300,26.6
1,400,26.799999
1,500,25.4
1,600,25.5
1,700,24.200001
1,800,23.799999
1,900,22.299999
1,1000,21.299999
1,1100,21.1
1,1200,21.1
1,1300,21.4
1,1400,22
1,1500,21.4
1,1600,21.799999
1,1700,21.700001
1,1800,21.9
1,1900,21.9
1,2000,22.700001
1,2100,23.6
1,2200,25.5
1,2300,27
2,0,27.5
2,100,28.5
2,200,28.6
2,300,31.299999
2,400,27.9
2,500,29.6
2,600,29.4
2,700,27.6
2,800,28.4
2,900,25.9
2,1000,24.4
2,1100,25.200001
2,1200,24.700001
2,1300,23.6
2,1400,23.6
2,1500,23.5
2,1600,23.299999
2,1700,22.6
2,1800,22.299999
2,1900,22.9
2,2000,23.200001
2,2100,24.299999
2,2200,24.9
2,2300,27.5
3,0,27.700001
3,100,28.4
3,200,28.9
3,300,28.200001
3,400,28.6
3,500,26.6
3,600,25.799999
3,700,24.200001
3,800,23.700001
3,900,23.5
3,1000,22.799999
3,1100,23.1
3,1200,23
3,1300,22.299999
3,1400,21.700001
3,1500,21.5
3,1600,21.6
3,1700,21.9
3,1800,22.1
3,1900,22.200001
3,2000,22.5
3,2100,23.9
3,2200,25.700001
3,2300,25.799999
4,0,28.700001
4,100,27.299999
4,200,25.700001
4,300,25.200001
4,400,26.4
4,500,24.299999
4,600,23.6
4,700,23.4
4,800,22.700001
4,900,22.6
4,1000,22.200001
4,1100,22.299999
4,1200,22.299999
4,1300,22.6
4,1400,23
4,1500,23.200001
4,1600,23.4
4,1700,24.200001
4,1800,24.299999
4,1900,24.1
4,2000,23.9
4,2100,23.9
4,2200,23.700001
4,2300,24.4
5,0,28.4
5,100,28.700001
5,200,29.1
5,300,29.299999
5,400,29.700001
5,500,29.1
5,600,28.799999
5,700,27.9
5,800,26
5,900,25.700001
5,1000,24.299999
5,1100,25.1
5,1200,24.9
5,1300,21.299999
5,1400,20.700001
5,1500,22.299999
5,1600,23.299999
5,1700,24.200001
5,1800,23.200001
5,1900,23.299999
5,2000,25
5,2100,25.700001
5,2200,27.200001
5,2300,26.9
6,0,30.799999
6,100,26.200001
6,200,25.9
6,300,26.799999
6,400,29.299999
6,500,30.200001
6,600,27.6
6,700,27.299999
6,800,24.799999
6,900,23.4
6,1000,22.700001
6,1100,21.799999
6,1200,21.6
6,1300,22.700001
6,1400,22.700001
6,1500,22.4
6,1600,22.6
6,1700,22.700001
6,1800,23.200001
6,1900,23.200001
6,2000,22.799999
6,2100,23.4
6,2200,24.5
6,2300,24.9
7,0,25.299999
7,100,24.6
7,200,25.1
7,300,24.799999
7,400,22
7,500,20.299999
7,600,19.9
7,700,20.5
7,800,20.4
7,900,20.200001
7,1000,20.1
7,1100,20
7,1200,20.200001
7,1300,20.4
7,1400,20.5
7,1500,20.5
7,1600,20.799999
7,1700,20.700001
7,1800,21.1
7,1900,21.4
7,2000,21.799999
7,2100,22.1
7,2200,22.4
7,2300,23.1
8,0,23
8,100,23.700001
8,200,23.9
8,300,23.700001
8,400,22.5
8,500,22.6
8,600,22.200001
8,700,21.799999
8,800,21.6
8,900,21
8,1000,21
8,1100,21.1
8,1200,21.299999
8,1300,21.4
8,1400,21.5
8,1500,21.6
8,1600,21.6
8,1700,21.5
8,1800,21.799999
8,1900,22
8,2000,22.5
8,2100,22.6
8,2200,22.9
8,2300,25
9,0,25.9
9,100,27.5
9,200,27.4
9,300,24.700001
9,400,24.1
9,500,25.799999
9,600,26.299999
9,700,25.700001
9,800,25.799999
9,900,24.4
9,1000,23.9
9,1100,23.5
9,1200,23.700001
9,1300,23.5
9,1400,23.6
9,1500,23.6
9,1600,23.6
9,1700,23.700001
9,1800,23.6
9,1900,23.6
9,2000,24
9,2100,24.700001
9,2200,27.6
9,2300,28.200001
10,0,26.6
10,100,26.6
10,200,28.5
10,300,26.200001
10,400,26.9
10,500,26.6
10,600,25.200001
10,700,27.200001
10,800,25.1
10,900,25.1
10,1000,25
10,1100,25
10,1200,24.5
10,1300,24.299999
10,1400,24.5
10,1500,24.799999
10,1600,24.799999
10,1700,24.5
10,1800,22.700001
10,1900,23
10,2000,24.6
10,2100,26.200001
10,2200,27.1
10,2300,28.700001
11,0,28
11,100,22.799999
11,200,22.6
11,300,22.5
11,400,22.200001
11,500,24.1
11,600,21.9
11,700,22.299999
11,800,22.9
11,900,24.4
11,1000,24
11,1100,23.9
11,1200,23.9
11,1300,24
11,1400,24.299999
11,1500,24.299999
11,1600,24.200001
11,1700,23.200001
11,1800,22.9
11,1900,22.700001
11,2000,22.5
11,2100,22.9
11,2200,23.200001
11,2300,23.1
12,0,23.6
12,100,26.1
12,200,24.6
12,300,26.5
12,400,25.5
12,500,26.6
12,600,24.9
12,700,25.4
12,800,24.799999
12,900,25.299999
12,1000,24.6
12,1100,24.200001
12,1200,24.5
12,1300,23.4
12,1400,22.9
12,1500,23.9
12,1600,24.6
12,1700,24.6
12,1800,23.700001
12,1900,23.799999
12,2000,24.200001
12,2100,25.1
12,2200,25
12,2300,24.299999
13,0,24
13,100,25.200001
13,200,24.6
13,300,25.299999
13,400,25.799999
13,500,25.700001
13,600,25.200001
13,700,25.5
13,800,25.299999
13,900,25
13,1000,25
13,1100,25
13,1200,25
13,1300,24.9
13,1400,24.9
13,1500,24.799999
13,1600,25.299999
13,1700,25.200001
13,1800,25.4
13,1900,25
13,2000,24.9
13,2100,24.9
13,2200,25
13,2300,24.9
14,0,24.799999
14,100,24.5
14,200,24.6
14,300,24.6
14,400,24.4
14,500,24.700001
14,600,24.700001
14,700,24.799999
14,800,24.799999
14,900,24.9
14,1000,24.799999
14,1100,24.700001
14,1200,24.6
14,1300,24.9
14,1400,25.1
14,1500,25.4
14,1600,25.299999
14,1700,25.299999
14,1800,25.200001
14,1900,25.1
14,2000,25.200001
14,2100,25.4
14,2200,25.299999
14,2300,25.799999
15,0,25.9
15,100,25.5
15,200,25.5
15,300,26.1
15,400,26
15,500,26.1
15,600,26.1
15,700,25.4
15,800,25.5
15,900,25.700001
15,1000,25.299999
15,1100,25.6
15,1200,25.4
15,1300,25.1
15,1400,24.1
15,1500,23.6
15,1600,22.200001
15,1700,22.6
15,1800,22.5
15,1900,22.799999
15,2000,23
15,2100,23.700001
15,2200,23.9
15,2300,23.9
16,0,24.6
16,100,25.200001
16,200,25.1
16,300,25.299999
16,400,25.1
16,500,25
16,600,24.299999
16,700,23.700001
16,800,23.6
16,900,23.4
16,1000,23.200001
16,1100,23.200001
16,1200,23
16,1300,23.6
16,1400,23.700001
16,1500,24.9
16,1600,25
16,1700,23.799999
16,1800,24
16,1900,24.6
16,2000,24.700001
16,2100,24.700001
16,2200,24.4
16,2300,25.200001
17,0,26
17,100,27.700001
17,200,27.5
17,300,28.700001
17,400,29.5
17,500,29.4
17,600,28.200001
17,700,26.9
17,800,26.1
17,900,25.9
17,1000,25.5
17,1100,25.5
17,1200,25.9
17,1300,25.5
17,1400,24.4
17,1500,24.299999
17,1600,23.5
17,1700,23.5
17,1800,23.5
17,1900,23.9
17,2000,24.299999
17,2100,25
17,2200,26.200001
17,2300,26.6
18,0,26.5
18,100,26
18,200,25.5
18,300,25
18,400,24.799999
18,500,24.200001
18,600,24.1
18,700,23.6
18,800,23.700001
18,900,23.5
18,1000,23.6
18,1100,24.299999
18,1200,24.200001
18,1300,23.9
18,1400,23.700001
18,1500,24.200001
18,1600,23.9
18,1700,23.9
18,1800,22.9
18,1900,22.4
18,2000,22.200001
18,2100,22.200001
18,2200,23.799999
18,2300,24
19,0,24.6
19,100,26.700001
19,200,25.799999
19,300,26.5
19,400,23.4
19,500,22.799999
19,600,24.5
19,700,25.700001
19,800,23.1
19,900,22
19,1000,21.200001
19,1100,20.799999
19,1200,20.700001
19,1300,20.4
19,1400,20.700001
19,1500,20.5
19,1600,21.1
19,1700,21.200001
19,1800,21.4
19,1900,21.4
19,2000,21.5
19,2100,22.299999
19,2200,22.700001
19,2300,25.799999
20,0,25.700001
20,100,28.1
20,200,27.700001
20,300,26.5
20,400,26.4
20,500,26.200001
20,600,26.1
20,700,24.799999
20,800,24.299999
20,900,23.799999
20,1000,22.700001
20,1100,22.1
20,1200,21.799999
20,1300,21.5
20,1400,21.200001
20,1500,21.200001
20,1600,21.1
20,1700,21.200001
20,1800,21.6
20,1900,22.299999
20,2000,22.799999
20,2100,23.299999
20,2200,24.200001
20,2300,28.1
21,0,28.6
21,100,28.799999
21,200,29.799999
21,300,30.200001
21,400,29.799999
21,500,29.700001
21,600,28.700001
21,700,27.6
21,800,25.4
21,900,23
21,1000,21.700001
21,1100,22.6
21,1200,22.799999
21,1300,22.9
21,1400,22.4
21,1500,21.6
21,1600,21.6
21,1700,21.4
21,1800,21.6
21,1900,21.700001
21,2000,22.299999
21,2100,23.5
21,2200,26.5
21,2300,25.200001
22,0,24.5
22,100,27.9
22,200,26.5
22,300,28.1
22,400,26.6
22,500,27.5
22,600,25.5
22,700,24.799999
22,800,24.799999
22,900,24.299999
22,1000,23.6
22,1100,24.700001
22,1200,24.299999
22,1300,24.700001
22,1400,25
22,1500,25.1
22,1600,25.200001
22,1700,25.4
22,1800,25.6
22,1900,25.9
22,2000,25.799999
22,2100,26.1
22,2200,26.299999
22,2300,26
23,0,26.4
23,100,26.6
23,200,28.200001
23,300,29.1
23,400,27.299999
23,500,27
23,600,27
23,700,26.6
23,800,26.6
23,900,26.5
23,1000,26.299999
23,1100,26
23,1200,26
23,1300,26.200001
23,1400,26.200001
23,1500,26
23,1600,25.799999
23,1700,25.9
23,1800,25.700001
23,1900,25.200001
23,2000,25.5
23,2100,25.700001
23,2200,25.5
23,2300,26.5
24,0,28.299999
24,100,28.5
24,200,27.4
24,300,28.4
24,400,27.1
24,500,25.9
24,600,26.299999
24,700,25.1
24,800,24.5
24,900,24.5
24,1000,24.1
24,1100,24.1
24,1200,24.200001
24,1300,24.6
24,1400,24.200001
24,1500,24.200001
24,1600,24.4
24,1700,24.299999
24,1800,23.9
24,1900,24.6
24,2000,24.6
24,2100,25.6
24,2200,28.6
24,2300,28.799999
25,0,30.4
25,100,31.4
25,200,29.4
25,300,26.700001
25,400,27.700001
25,500,30
25,600,28.5
25,700,28.5
25,800,25.9
25,900,25.799999
25,1000,25.200001
25,1100,24.9
25,1200,24.6
25,1300,24.1
25,1400,23.799999
25,1500,23.700001
25,1600,24.1
25,1700,24.299999
25,1800,24.299999
25,1900,24.5
25,2000,25.1
25,2100,26.200001
25,2200,27.4
25,2300,29.5
26,0,30
26,100,30.6
26,200,30.6
26,300,32.200001
26,400,32.200001
26,500,29.700001
26,600,29.9
26,700,29.9
26,800,28.200001
26,900,26.5
26,1000,25.1
26,1100,24.700001
26,1200,24.5
26,1300,24.4
26,1400,24.4
26,1500,24.6
26,1600,24.5
26,1700,24.1
26,1800,23.9
26,1900,23.5
26,2000,23.799999
26,2100,25
26,2200,28
26,2300,30.1
27,0,31
27,100,30.9
27,200,31.9
27,300,32.5
27,400,32.200001
27,500,32.099998
27,600,31.6
27,700,30.4
27,800,28.200001
27,900,26.299999
27,1000,26
27,1100,25.6
27,1200,24.9
27,1300,25
27,1400,24.9
27,1500,24.5
27,1600,24.6
27,1700,24.5
27,1800,24.299999
27,1900,24.1
27,2000,25
27,2100,27.1
27,2200,28.700001
27,2300,30.9
28,0,31.6
28,100,32.400002
28,200,33.299999
28,300,32.400002
28,400,32.599998
28,500,32.5
28,600,31.799999
28,700,29.700001
28,800,28.9
28,900,26.6
28,1000,25.299999
28,1100,24.9
28,1200,24.4
28,1300,24.299999
28,1400,24.200001
28,1500,24
28,1600,23.799999
28,1700,23.5
28,1800,23.200001
28,1900,23
28,2000,23.799999
28,2100,25.5
28,2200,29.700001
28,2300,31.4
29,0,32.099998
29,100,32
29,200,32.299999
29,300,33.200001
29,400,32.900002
29,500,32.5
29,600,32.099998
29,700,30.5
29,800,28.9
29,900,26.6
29,1000,25.799999
29,1100,26.200001
29,1200,26.200001
29,1300,25.6
29,1400,25
29,1500,24.9
29,1600,24.9
29,1700,24.799999
29,1800,24.6
29,1900,24.200001
29,2000,24.6
29,2100,25.9
29,2200,29.4
29,2300,30.799999
30,0,31.299999
30,100,32.099998
30,200,32.599998
30,300,31.9
30,400,32.200001
30,500,31.9
30,600,31.299999
30,700,30.5
30,800,28.4
30,900,27.1
30,1000,26.4
30,1100,26
30,1200,26.299999
30,1300,24.700001
30,1400,24.1
30,1500,23.700001
30,1600,23.9
30,1700,23.5
30,1800,23.299999
30,1900,23
30,2000,23.200001
30,2100,25.9
30,2200,29.700001
30,2300,31.6
31,0,32.299999
31,100,32.5
31,200,32.599998
31,300,32.700001
31,400,32.099998
31,500,30.9
31,600,30.700001
31,700,30.1
31,800,28.4
31,900,26.799999
31,1000,25.1
31,1100,24.5
31,1200,24.4
31,1300,24.299999
31,1400,24.6
31,1500,25.200001
31,1600,24.4
31,1700,24.5
31,1800,24.799999
31,1900,24.9
31,2000,25.4
31,2100,26.5
31,2200,28.700001
31,2300,30.4
1,0,32.299999
1,100,32.400002
1,200,33.099998
1,300,33.299999
1,400,33.599998
1,500,32.099998
1,600,31.200001
1,700,30
1,800,28.799999
1,900,26.200001
1,1000,25.1
1,1100,24.5
1,1200,24.299999
1,1300,25.299999
1,1400,25.6
1,1500,25.799999
1,1600,25.799999
1,1700,25.200001
1,1800,25.299999
1,1900,25.1
1,2000,25.4
1,2100,26.6
1,2200,29.700001
1,2300,30.9
2,0,31.799999
2,100,32.299999
2,200,32.200001
2,300,33.400002
2,400,32.799999
2,500,32.400002
2,600,30.299999
2,700,29.6
2,800,29.200001
2,900,28.299999
2,1000,27.700001
2,1100,26.700001
2,1200,25.700001
2,1300,25.5
2,1400,25.200001
2,1500,25.1
2,1600,25.4
2,1700,26.299999
2,1800,25.299999
2,1900,24.700001
2,2000,24.799999
2,2100,27.799999
2,2200,30.700001
2,2300,30.700001
3,0,31.299999
3,100,32.599998
3,200,32.700001
3,300,33
3,400,32.799999
3,500,33.5
3,600,32.5
3,700,31.5
3,800,28.9
3,900,27.200001
3,1000,26.200001
3,1100,26
3,1200,25.700001
3,1300,25.4
3,1400,25.6
3,1500,25.5
3,1600,25.6
3,1700,25
3,1800,24.200001
3,1900,24.200001
3,2000,24.4
3,2100,27.1
3,2200,30.5
3,2300,30.1
4,0,31.9
4,100,34.599998
4,200,33.599998
4,300,33.400002
4,400,33.700001
4,500,32.700001
4,600,31.799999
4,700,30.9
4,800,28.9
4,900,27.5
4,1000,26.4
4,1100,26
4,1200,25.5
4,1300,25.6
4,1400,25.200001
4,1500,25.1
4,1600,24.700001
4,1700,24.200001
4,1800,24.299999
4,1900,24.5
4,2000,24.799999
4,2100,26.6
4,2200,29.9
4,2300,32
5,0,32
5,100,33
5,200,33.599998
5,300,33.200001
5,400,33.5
5,500,33.400002
5,600,31.200001
5,700,31.799999
5,800,29
5,900,26.799999
5,1000,26
5,1100,25.5
5,1200,25.5
5,1300,26.1
5,1400,26.1
5,1500,26.4
5,1600,26.200001
5,1700,26.6
5,1800,26.1
5,1900,26.6
5,2000,27
5,2100,27.9
5,2200,30.200001
5,2300,32.099998
6,0,33
6,100,34
6,200,34.5
6,300,34.799999
6,400,34.599998
6,500,34.599998
6,600,33.700001
6,700,31.799999
6,800,29.299999
6,900,28.4
6,1000,27.9
6,1100,28
6,1200,27.4
6,1300,27.4
6,1400,27.299999
6,1500,27.1
6,1600,27.1
6,1700,27.200001
6,1800,26.799999
6,1900,27.1
6,2000,26.9
6,2100,27.6
6,2200,30.4
6,2300,32
7,0,32.299999
7,100,34.200001
7,200,34.299999
7,300,34.799999
7,400,34.099998
7,500,33.400002
7,600,32.099998
7,700,31.4
7,800,29.200001
7,900,27.9
7,1000,27.6
7,1100,27.1
7,1200,26.4
7,1300,26.200001
7,1400,26.1
7,1500,26
7,1600,26
7,1700,25.9
7,1800,26
7,1900,26
7,2000,26.1
7,2100,27
7,2200,29.299999
7,2300,31.1
8,0,32.299999
8,100,32.799999
8,200,33.599998
8,300,34
8,400,34.299999
8,500,33
8,600,32.400002
8,700,31.4
8,800,28.6
8,900,27.1
8,1000,26.5
8,1100,26.4
8,1200,26.1
8,1300,26.1
8,1400,26.200001
8,1500,26.1
8,1600,25.9
8,1700,26.1
8,1800,26.200001
8,1900,25.9
8,2000,25.9
8,2100,26.1
8,2200,25
8,2300,24.4
9,0,24.6
9,100,25.5
9,200,24.799999
9,300,25.1
9,400,25.299999
9,500,25
9,600,24.799999
9,700,24.799999
9,800,24.700001
9,900,24.799999
9,1000,24.700001
9,1100,24.6
9,1200,24.799999
9,1300,24.799999
9,1400,24.799999
9,1500,25
9,1600,25.200001
9,1700,25
9,1800,25.1
9,1900,25.1
9,2000,25.200001
9,2100,25.4
9,2200,25.4
9,2300,25.200001
10,0,25.200001
10,100,25
10,200,24.6
10,300,25.799999
10,400,26.4
10,500,24.4
10,600,24.9
10,700,25.5
10,800,25.5
10,900,25.4
10,1000,25.1
10,1100,24.9
10,1200,25.200001
10,1300,24.700001
10,1400,23.700001
10,1500,24.1
10,1600,23.700001
10,1700,23.6
10,1800,23.9
10,1900,23.4
10,2000,23.700001
10,2100,24.799999
10,2200,27.9
10,2300,29.4
11,0,30.1
11,100,29.700001
11,200,31.799999
11,300,30.5
11,400,29.700001
11,500,29.799999
11,600,28.700001
11,700,27.5
11,800,27
11,900,26.299999
11,1000,25.799999
11,1100,24.9
11,1200,24.6
11,1300,25.1
11,1400,25.5
11,1500,25.700001
11,1600,25.299999
11,1700,25.6
11,1800,25.6
11,1900,25.6
11,2000,25.5
11,2100,26
11,2200,27.5
11,2300,28.1
12,0,29.9
12,100,30.6
12,200,31.200001
12,300,30.5
12,400,30.4
12,500,30.6
12,600,27.799999
12,700,28.299999
12,800,25.6
12,900,23.9
12,1000,22.9
12,1100,22.299999
12,1200,21.200001
12,1300,21.1
12,1400,20.5
12,1500,20.4
12,1600,21.1
12,1700,21.4
12,1800,21.299999
12,1900,21.700001
12,2000,21.6
12,2100,23.4
12,2200,27.1
12,2300,28.6
13,0,30.700001
13,100,30.799999
13,200,31
13,300,31.5
13,400,31.5
13,500,30.700001
13,600,28.6
13,700,26.799999
13,800,25.700001
13,900,25
13,1000,24.799999
13,1100,24.6
13,1200,23.9
13,1300,23.700001
13,1400,24.1
13,1500,24.200001
13,1600,24.6
13,1700,24.6
13,1800,24.200001
13,1900,24.4
13,2000,24.9
13,2100,26.6
13,2200,29.200001
13,2300,30.299999
14,0,29.9
14,100,31.1
14,200,31.799999
14,300,32.599998
14,400,32.200001
14,500,31.5
14,600,30.299999
14,700,28.9
14,800,26.700001
14,900,25.200001
14,1000,24.9
14,1100,24.4
14,1200,24.700001
14,1300,24.700001
14,1400,23.700001
14,1500,23.700001
14,1600,23.6
14,1700,23.1
14,1800,23.4
14,1900,22.9
14,2000,23.799999
14,2100,24.9
14,2200,26.1
14,2300,26.9
15,0,27.799999
15,100,29.9
15,200,30.4
15,300,31.700001
15,400,31.5
15,500,31
15,600,30.4
15,700,29.1
15,800,26.4
15,900,25.299999
15,1000,24.9
15,1100,23.9
15,1200,23.5
15,1300,23.1
15,1400,23.200001
15,1500,23.5
15,1600,23.799999
15,1700,23.700001
15,1800,23.4
15,1900,23.4
15,2000,23.799999
15,2100,24.4
15,2200,24.700001
15,2300,26.6
16,0,26
16,100,25.1
16,200,25.6
16,300,26.5
16,400,25.5
16,500,25.4
16,600,25.700001
16,700,25.200001
16,800,25
16,900,24.6
16,1000,24.4
16,1100,24.4
16,1200,24.1
16,1300,23.9
16,1400,23.799999
16,1500,23.4
16,1600,23.4
16,1700,23.299999
16,1800,23.5
16,1900,23.1
16,2000,23
16,2100,24.6
16,2200,24.700001
16,2300,25.1
17,0,25.4
17,100,24.799999
17,200,25.1
17,300,27.700001
17,400,27.299999
17,500,25.9
17,600,27.799999
17,700,26.299999
17,800,25.1
17,900,24.299999
17,1000,24.1
17,1100,23.700001
17,1200,23.700001
17,1300,23.9
17,1400,23.9
17,1500,23.9
17,1600,24.200001
17,1700,24.200001
17,1800,24
17,1900,23.799999
17,2000,23.9
17,2100,23.700001
17,2200,23.799999
17,2300,24.799999
18,0,26.9
18,100,27.1
18,200,26.1
18,300,26.200001
18,400,28.5
18,500,27.799999
18,600,29
18,700,29
18,800,27
18,900,25.1
18,1000,25.200001
18,1100,24.9
18,1200,25.5
18,1300,25.700001
18,1400,25.6
18,1500,25
18,1600,25.4
18,1700,25
18,1800,24.9
18,1900,24.799999
18,2000,24.9
18,2100,25.299999
18,2200,25.9
18,2300,26.299999
19,0,28.1
19,100,27
19,200,27
19,300,26.6
19,400,26.299999
19,500,26.799999
19,600,27
19,700,26.4
19,800,26.1
19,900,26.1
19,1000,26.1
19,1100,26
19,1200,25.799999
19,1300,25.9
19,1400,26.1
19,1500,25.700001
19,1600,25.6
19,1700,25.5
19,1800,25.5
19,1900,25.4
19,2000,25.4
19,2100,25.9
19,2200,27.6
19,2300,28.9
20,0,32
20,100,31
20,200,31.9
20,300,31.4
20,400,32.200001
20,500,31.5
20,600,31.1
20,700,30
20,800,27.799999
20,900,26.200001
20,1000,25.299999
20,1100,24.799999
20,1200,24.799999
20,1300,24.4
20,1400,24.5
20,1500,24.799999
20,1600,24.5
20,1700,24.799999
20,1800,24.6
20,1900,24.299999
20,2000,24.200001
20,2100,25.4
20,2200,28
20,2300,29.6
21,0,30.5
21,100,31.700001
21,200,32.299999
21,300,32
21,400,32
21,500,31.1
21,600,30.1
21,700,29.5
21,800,27.9
21,900,26.299999
21,1000,25.4
21,1100,25.200001
21,1200,24.9
21,1300,24.6
21,1400,24.4
21,1500,24.700001
21,1600,24.6
21,1700,25.200001
21,1800,25
21,1900,25.1
21,2000,24.9
21,2100,26.5
21,2200,27.9
21,2300,30.200001
22,0,31
22,100,31.200001
22,200,31.9
22,300,32.5
22,400,32.299999
22,500,31.700001
22,600,30.799999
22,700,29.700001
22,800,28.200001
22,900,27.4
22,1000,27
22,1100,26.700001
22,1200,26.799999
22,1300,26.299999
22,1400,26.799999
22,1500,26.299999
22,1600,26
22,1700,25.299999
22,1800,24.799999
22,1900,25
22,2000,25.4
22,2100,26.9
22,2200,29.4
22,2300,30.700001
23,0,31.5
23,100,31.5
23,200,32
23,300,32.099998
23,400,32.099998
23,500,32.5
23,600,31.1
23,700,29.299999
23,800,28.200001
23,900,27.799999
23,1000,27.799999
23,1100,27.700001
23,1200,27.9
23,1300,25.9
23,1400,25.6
23,1500,25.4
23,1600,24.9
23,1700,24.5
23,1800,24.799999
23,1900,25.1
23,2000,24.700001
23,2100,24.9
23,2200,25.5
23,2300,25.9
24,0,26.5
24,100,27.299999
24,200,27.4
24,300,28.5
24,400,27.9
24,500,25.4
24,600,26.1
24,700,26.200001
24,800,25.299999
24,900,25.200001
24,1000,25.299999
24,1100,25
24,1200,24.6
24,1300,25.5
24,1400,25
24,1500,25
24,1600,24.700001
24,1700,24.4
24,1800,23.9
24,1900,23.799999
24,2000,23.5
24,2100,24.200001
24,2200,26
24,2300,28.9
25,0,29.6
25,100,30.4
25,200,31.6
25,300,29.4
25,400,27.799999
25,500,28.9
25,600,29.200001
25,700,27.4
25,800,26.200001
25,900,24.9
25,1000,24.1
25,1100,23.9
25,1200,23.799999
25,1300,23.6
25,1400,25.5
25,1500,24.299999
25,1600,24.200001
25,1700,23.299999
25,1800,22.700001
25,1900,22.5
25,2000,22.299999
25,2100,24.1
25,2200,27.4
25,2300,29.200001
26,0,30.799999
26,100,31.5
26,200,31.5
26,300,31.200001
26,400,30.799999
26,500,31.1
26,600,29.9
26,700,28.4
26,800,25.299999
26,900,24.200001
26,1000,24
26,1100,23.9
26,1200,23.4
26,1300,23.9
26,1400,24.200001
26,1500,23.9
26,1600,23.4
26,1700,23.6
26,1800,24.1
26,1900,24.299999
26,2000,24.299999
26,2100,25.5
26,2200,28.4
26,2300,29.9
27,0,29.700001
27,100,30.799999
27,200,31.1
27,300,31.200001
27,400,30.200001
27,500,30.799999
27,600,30
27,700,28.4
27,800,25.9
27,900,25.1
27,1000,25.1
27,1100,24.799999
27,1200,24.5
27,1300,24.4
27,1400,24.5
27,1500,24.5
27,1600,24.4
27,1700,24.6
27,1800,24.200001
27,1900,24.299999
27,2000,24.5
27,2100,25.299999
27,2200,26
27,2300,29.6
28,0,29.6
28,100,27.799999
28,200,29.4
28,300,30.700001
28,400,30.6
28,500,26.700001
28,600,28
28,700,27.1
28,800,26.200001
28,900,25.200001
28,1000,24.9
28,1100,24.799999
28,1200,25.299999
28,1300,25.5
28,1400,25.200001
28,1500,25.1
28,1600,25.200001
28,1700,25.6
28,1800,25.700001
28,1900,25.1
28,2000,25.5
28,2100,26.799999
28,2200,28.299999
28,2300,27.799999
29,0,28.5
29,100,27.9
29,200,28.200001
29,300,25.6
29,400,25.9
29,500,26.4
29,600,26.6
29,700,25.1
29,800,25.299999
29,900,25
29,1000,25.799999
29,1100,26.299999
29,1200,26.200001
29,1300,26.4
29,1400,26.4
29,1500,26
29,1600,26
29,1700,26
29,1800,24.799999
29,1900,25.200001
29,2000,26.299999
29,2100,26.1
29,2200,26.299999
29,2300,26.5
30,0,26.700001
30,100,27.4
30,200,27.700001
30,300,27.799999
30,400,27.5
30,500,27.700001
30,600,28.200001
30,700,27.200001
30,800,26.6
30,900,26.299999
30,1000,26.5
30,1100,25.799999
30,1200,25.700001
30,1300,25.200001
30,1400,25.5
30,1500,26.299999
30,1600,26
30,1700,25
30,1800,25.1
30,1900,25.1
30,2000,24.700001
30,2100,25.5
30,2200,26.6
30,2300,29.799999
31,0,29.299999
31,100,31
31,200,27.5
31,300,26.4
31,400,26.700001
31,500,26
31,600,25.6
31,700,25.1
31,800,24.700001
31,900,24.200001
31,1000,24
31,1100,24.1
31,1200,24.1
31,1300,24.200001
31,1400,23.9
31,1500,23.700001
31,1600,23.6
31,1700,23.5
31,1800,23.5
31,1900,22.9
31,2000,23
31,2100,22.9
31,2200,24.799999
31,2300,24.700001
1,0,24.6
1,100,24.799999
1,200,24.700001
1,300,25.1
1,400,24
1,500,23.4
1,600,23.1
1,700,23.200001
1,800,23
1,900,22.9
1,1000,23
1,1100,23.299999
1,1200,22.9
1,1300,22.9
1,1400,22.9
1,1500,23
1,1600,23.1
1,1700,23.200001
1,1800,22.700001
1,1900,22.700001
1,2000,22.799999
1,2100,23.200001
1,2200,24.5
1,2300,25.799999
2,0,27.700001
2,100,27.299999
2,200,27.5
2,300,25.799999
2,400,24
2,500,24.6
2,600,23.9
2,700,23.299999
2,800,22.6
2,900,23
2,1000,22.9
2,1100,22.9
2,1200,23
2,1300,22.9
2,1400,22.9
2,1500,22.700001
2,1600,22
2,1700,21.799999
2,1800,22
2,1900,21.700001
2,2000,21.9
2,2100,23.4
2,2200,24.799999
2,2300,28.9
3,0,29.1
3,100,29.799999
3,200,30.4
3,300,31.1
3,400,31.1
3,500,30.299999
3,600,29.4
3,700,26.6
3,800,25.6
3,900,24.5
3,1000,24.200001
3,1100,23.799999
3,1200,23.9
3,1300,23.6
3,1400,23.200001
3,1500,23
3,1600,23.1
3,1700,23.5
3,1800,23.200001
3,1900,23.4
3,2000,23
3,2100,24.799999
3,2200,27.299999
3,2300,29.4
4,0,29.5
4,100,30.9
4,200,29.4
4,300,29.700001
4,400,30.700001
4,500,28.299999
4,600,29.9
4,700,28.700001
4,800,25.799999
4,900,24.700001
